language,location,message
en,Montreal,"How sadly ironic, according to firefighters the fire is linked to the renovations taking place at the cathedral. Vi… https://t.co/ypR9eyC0nP"
fr,Novalaise,The Latest: French scholar describes losses at Notre Dame https://t.co/DeFErs2PYZ
en,"Zurich, Switzerland","#NotreDame 
the #timber roof is burned down
La charpente | Notre Dame de Paris https://t.co/d1mt2AcEG5"
en,"Toronto, Canada",Notre-Dame fire: Paris' historic cathedral ravaged by major blaze https://t.co/5bC2JMb9HK #BREAKING… https://t.co/O2gNyGHKxC
pt,Portugal,@DreamofWoods_ It's true... Here:https://t.co/WX5rbPTbt6
en,Europe,What we know so far about how the fire at Notre-Dame started https://t.co/lKQgCanbsx
en,,This Notre-Dame vid got me shook shits devastating fr
en,France,#Notre-Dame de Paris : le symbole de la capitale part en fumée https://t.co/mObrfOhihi via @LExpress     I hope the… https://t.co/Wc2mgGKhYs
en,"North West, England","Read and watch live news on the devastating fire in Paris #NotreDame
🇫🇷
https://t.co/nLs1DUsfVe"
en,Granada,"Did Islam burned Notre Dame?

 https://t.co/nf9Quyeyee via @Le_Figaro"
en,Dublin,Left-hand bell in flames https://t.co/bWFhA7Tgum
en,Dublin,@tampopo2236 400 firefighters deployed https://t.co/bWFhA7Tgum
en,Paris,André Finot spokesperson for #NotreDame laments whats happening in this interview. The vault wooden structure dates… https://t.co/cKZclub2kj
en,"College Park, MD",@moorehn You might like these photos from when it was last restored. https://t.co/TRsa0xF1ja
en,"Rome, Lazio","a small positive 
https://t.co/EsHWreJTRW"
en,"Rouen, Normandie, France","@allieferns9 @hankgreen It’s true, they are being restored in Southern France: https://t.co/wvlFzmVtTJ"
en,"Manila, Philippines","@FatherSciarappa Fr Anthony, have you heard about the ""unfortunate fire"" in Notre Dame? How ""unfortunate"" and ""unto… https://t.co/EJkbJZAbrG"
en,"The Earth, with everyone else","#NotreDameCathedral #Paris - Fire at Notre Dame cathedral
https://t.co/XUlYwfCtRx https://t.co/0rFRd20UZJ"
en,Tosche Station (Missouri),"PLEASE donate to the Friends of Notre-Dame if you can.  Do Victor Hugo proud. ♥
https://t.co/kQFW8PDWYu"
en,Washington D.C.,"I’m sure the Church will organize a campaign to help with rebuilding efforts, but here’s a link to donate (you can… https://t.co/YTzb0zYM0Z"
en,North Queensland Australia,This is one of those days we will never forget. History is important. History in the making. https://t.co/mbDPiRjoxw
en,"St. Louis, MO",Remembering Notre Dame in all of its glory. The rebuilding starts now- please donate to help rebuild and restore No… https://t.co/Vy7flGMJBR
es,,"Horrified to see parts of ourselves, of what we are, consumed by flames #notredamedeparis! How sad... https://t.co/bYmHjDHeUO"
en,all over Scotland,French speaking friend just posted this https://t.co/WEDeJ5i54t
en-gb,My parents paid for my flat in the Village,"Though no one may really be to blame, I feel something akin to rage. I suspect I want to blame the general careless… https://t.co/DriQtz3AfY"
en,,"Tragic. 
https://t.co/S3BCXyt8LB"
en,"Sarcelles, France",Oh My God😮 https://t.co/pWlnlZxajv
en,"plain folks of the land will reach their heart's desire at last, and the White House will be adorned by a downright moron.""

- H.L. Mencken","Just wondering how long Herr Bannon plans to stay in Europe: 
Part of Notre-Dame Cathedral Spire Collapses in Fire… https://t.co/xVsVWEJuY0"
en,Europe,Notre-Dame fire: Horrified eyewitnesses react as flames ravage Paris cathedral https://t.co/lotpmCENPt
en,"San Diego, Köln, Nice, Madrid","A few weeks ago, our team had coffee in front of beautiful Notre Dame. Our office &amp; French team in Paris is horrifi… https://t.co/Ut5ZKypiQv"
en,"Denver, Colorado","The spire was made of 500 metric tons of wood and 250 tons of lead...
Notre Dame Cathedral, Paris

Les photos histo… https://t.co/1H31jLmP1N"
en,,"All the world is saddened by the loss of Notre Dame Cathedral.  Heartbreaking sight.
https://t.co/gZqo0z49Xb"
en,,"Victor Hugo's ""Notre-Dame de Paris,"" better known as ""The Hunchback of Notre Dame."" 
Burning books has a new meanin… https://t.co/jHZZYRKPZ6"
en,"Paris, France",Live coverage  #notredamedeparis https://t.co/zKpra1Rzds
en,"SAINT LOUIS, USA",damn dude rip notre dame fr that place was too beautiful to go down like that smh
en,Brent Spiner Hell,fr i'm gutted about notre dame
en,"Kent, UK",The loft area of the Notre Dame. All that wood!  https://t.co/zXcPKACZa6
fr,"Londres, Angleterre",Notre-Dame also has (had?) one of the most beautiful cathedral organs: https://t.co/u58welTQob
en,"Sierra Vista, Arizona",Not only Notre Dame. 2 ancient Cathedrals burn in Paris. MSM crickets on this? https://t.co/SeH6unBVj1
en,,Where is the emergency response team? Where are the firefighters? https://t.co/K4tCWFDNqA
fr,paris,Immemse tristesse!  https://t.co/l34uikZ1JZ
en,Royat,A terrible loss for the #culturalheritage of Europe. One of the symbols of humanity and christianity. We are close… https://t.co/uwtZh1HdI4
en,,"Live video from Notre Dame by Le Figaro
https://t.co/Kr3PCumbYH"
en,"College Park, MD",Images of Notre Dame in Paris before the 19th century Viollet-le-Duc reconstruction https://t.co/LtwNZswKza
en,Las Vegas,Surreal and horrible https://t.co/V3hsaeOFoB via @lemondefr
en,"North Carolina, USA",Breaking my heart  😢https://t.co/0OjfRLpL2A
en,,"What the attic space looked like in Notre Dame.  No fire suppression equipment is visible in the pictures.

https://t.co/hZ6y5D7Hc5"
en,Paris,"The Notre Dame of Paris is on fire. 
Read on for more information: https://t.co/X8pJJqDGhS https://t.co/WRkmNyqv4l"
en,,undefined https://t.co/DZqJlfWxGy
en,"Truth or Consequences, NM",I am brasilian. I am one of the millions of people who have visited Notre Dame Cathedral and marveled at its constr… https://t.co/bOebQ3b79q
en,"Paris, France","Don't get sad. Everything can be rebuilt! Don't wait, support!
https://t.co/rtVm15TmA9
https://t.co/UuRU0gs7OO https://t.co/CVoY7dDFPE"
en,France,France in somewhat of a shock right now https://t.co/WwJHoFcEaY
en,"Sao Paulo, SP - Brazil",Le Point. https://t.co/DwgpnDfmQA
en,"San Francisco, CA","Here is some beautiful background on Notre Dame. 
It's their official website. 

https://t.co/KLBfbFtaox"
en,"Los Angeles, California",It is of note that artifacts and statues were removed from the building as recently as last week... see photos:… https://t.co/ujabrCKQpq
fr,United States,@France24_fr @Paris SOLIDAIRE POUR MOI LE FRANCE FROM NEW CENTRAL AMERICAN STATES EL SALVADOR SAN SALVADOR CENTRAL… https://t.co/HcHmcD0Nmc
fr,France,"&gt;open twitter
&gt;Now Macron has probably set fire to Notre Dame to try and make the Yellow vests look bad.
&gt;close twi… https://t.co/t75Y4uk2mE"
en,"Edmond, OK",My heart goes out to the people of Paris. https://t.co/UNPpk5eq8S
en,,"@pablo069eh @thedailybeast Article in French, use Google translate https://t.co/KzbGhlQRPW"
en,"Columbus, Ohio","Ravaged by the flames, the spire of the cathedral collapsed shortly before 8 pm.... https://t.co/gKeDug31nj"
en,"New York, NY","From le pont d'Austerlitz, around 8:20pm in Paris. So many people are watching Notre Dame in flames, in person and… https://t.co/K8aXNMmzDi"
fr,Allemagne,"I am not a believer but as French, this is very heart breaking 😢 #France #NotreDame #fire https://t.co/bUsdHUl1Dh"
en,New York,"My heart and prayers go out to Parisians and to us all, the fire at Notre Dame is heartbreaking. May authorities ga… https://t.co/2icDXEOdbF"
en,,"@womperspoon @Nobignos Fortunately, 16 copper statues had been unhooked from the spire on April 11 in order to be r… https://t.co/r8kdeYy2Bp"
fr,"La Rochelle, France","I usually only use twitter for professional matter but... WTF..., Notre Dame, is burning☹️☹️☹️ ... ... ... 
https://t.co/ZKTdrWdUFy"
en,"Toronto, Canada",Notre-Dame fire: Paris' historic cathedral ravaged by major blaze - The Local France https://t.co/5bC2JMb9HK… https://t.co/PDLIHj6bzP
en,"London, England","This is just so sad. It looks like they're losing almost all of the structure.

https://t.co/WCdiYn8JI1 https://t.co/k61MB3pTLi"
en,,"Images of #NotreDame before the 19th century Viollet-le-Duc reconstruction #NotreDameFire  #notredameparis 
https://t.co/a7w2L8QZ0T"
en,,notre dame is burning https://t.co/B6O4vntVpF
en,"Los Angeles, California","I currently have a houseguest who speaks fluent French, and she’s giving me excellent insight by translating French… https://t.co/vRlvfwaWVW"
en,Texas A&M University,@TheTattooedProf Le Monde actually has an explainer for why they're not doing this since they've received so many q… https://t.co/Z5pryc5RkG
en,"San José, Costa Rica","As the Messianic Era aproaches, all the facilities made for idolatry will fall down, either by their own followers… https://t.co/P5jMXrQYZP"
en-gb,SW France,This is simply heartbreaking.  https://t.co/XFEnQ9Jvs6
en,"Maryland native, SATX resident",I think the last time I was in Notre Dame was in 2008(!) for Nuit Blanche. I took this crappy photo with a crappier… https://t.co/Rst4tlNlBs
en,uk,This is heartbreaking ! FRANCE 24 Live – International Breaking News &amp; Top stories - 24/7 stream… https://t.co/d4tXZ9i8UY
fr,"Paris, France","Terrible. 
https://t.co/9q5rSPG0lT"
fr,,"@Dr_Lakis @bfontn @SeriousCharly @realDonaldTrump The water from the planes could hurt people on the ground, and it… https://t.co/GdB81a4zRm"
en,,"#NotreDame's spox: 6:30pm fire alarm went off, evacuated 1000-2000 ppl present, tourists and an evening mass had st… https://t.co/HkmrUNsbRN"
en,socal,um. the notre dame is fr burning down and i’m sitting here with tears in my eyes
en,,"@CNN can't use air delivery ""Such an intervention could also significantly destroy the little remaining structure o… https://t.co/PWhkhfegdW"
en,"Chicago, IL",Well that's pretty sad news... In terms of a historical monument from my view anyhow #NotreDame #Paris #burning https://t.co/WPITmLr3RO
en,,The Masterpieces of #Notre_Dame https://t.co/ZdPzXYS2mg
en,Europe,#NotreDameFire Here's why firefighters are not using water bomber planes: https://t.co/4T7eL7z0do https://t.co/AHk8jxdplV
en,Europe,"Watch out for misinformation about the #NotreDame fire: 
- It is potentially linked to renovation works… https://t.co/sX5oN7ZB6Y"
en,"Berlin, Germany","So tragic, and so painful to watch … 

https://t.co/4HE7pXqTDm"
en,Reality,Photos of Notre Dame before 1840 restoration - Paris Unplugged https://t.co/g6gZzrYLt2
fr,,@marina_papiani @gilleskheops @CoachGracias @fabrodu13 @1308Mickael @kaiserlolo @Mode55489648 @lyann1982 @LeNorrois… https://t.co/qVQqEPkcqd
en,Miami Fl,"Watching the sites from France. My heart is broken, there is a knot in my throat. I’m placing myself in the place o… https://t.co/kWYM7H2clV"
en,Toronto,Wow... no words :( https://t.co/qXAnZknXBM
fr,"Paris, France",Notre Dame is burning down. An emblematic monument from the 13th century that represents Paris more than anything e… https://t.co/rYKW1GvNrq
en,Mt. St. Elias - Snowcave No. 7,"Amazing look at the inner roof of Notre Dame.  So much 12th century wood it is nicknamed 'the forest'

https://t.co/8O9d8JuCdK"
en,Seattle,Our second honeymoon was in Paris; have so many beautiful memories from Notre Dame... aye Dios mio https://t.co/ZEyfqdA6tj
en,header: mlle-gabrielle on tumblr,Man so lucky I got to see Notre dame in person this is tragic fr.
nl,ラベンダーを捜すこと,"An immeasurable historic loss. ☹️
My heart is with the people of Paris and France.
https://t.co/17ZEfKElVV"
en,Calgary Alberta,"Tragic Day for Paris. My wife and I have been there 4 times, but could never get in because of the massive crowds.… https://t.co/dzodnsvzyv"
fr,"Paris, France",Sad day for Paris. https://t.co/AxJUkvTKwY via @lemondefr
en,"Nebraska, USA",I believe to this day this blog on Post-Christianity includes the only Internet transcript of  ++Wright’s story of… https://t.co/joStXVe5eH
en,"Expat~Île-de-France,  FRANCE🆘","It's too shocking .. I just can't believe it
Im in shock

https://t.co/P4NEvfk1p3"
en,"Paris, France","Do you know ""Friends of Notre Dame de Paris""? They are doing fundraising for the restauration of #NotreDame. One wa… https://t.co/cJ9xKVdLN7"
fr,"Chantilly, France","This is so heartbreaking 😭💔#NotreDame, one of our most beautiful historical monuments and the most visited in Europ… https://t.co/UPvn0TopBF"
en,"Long Island City,N.Y.","""Notre Dame"" https://t.co/udY9TbVABH Wood structure inside #NotreDame"
en,Europe,IN VIDEO: Watch the moment Notre-Dame's spire collapses https://t.co/qlG2p2GBGs
en,"Paris, France",IN VIDEO: Watch the moment Notre-Dame's spire collapses https://t.co/EYra5690Pr https://t.co/9S80KCXR7I
en,New England,Safe in the 2nd arrondissement - far from the burning Notre Dame cathedral.  https://t.co/Hoywv1lpwO
en,Dublin,Terrible news https://t.co/9sQudaq3gN
en,"Stockholm, Sweden","16 of Notre Dame's statues were removed just 4 days ago for cleaning. Lucky that they at least are safe, so sad tha… https://t.co/U1AVC8hj2N"
en,"Stockton, CA","BREAKING NEWS [Paris, FR]

Flames engulf the Notre Dame Cathedral. To this note, no injuries/deaths reported.

#NotreDameFire #NotreDame"
en,BUR | CDG | ITO,"On who owns Notre Dame.
The French gov pays for all renovations, but exclusive usage is given to the archidiocese.… https://t.co/XX6I5567sY"
en,"London, England","Tragic events in Paris. Devastating
https://t.co/EcOQ3B38HX via @lemondefr"
en,"Budapest, Hungary",Situation Update - Update No. 1 - Fire - France - A massive fire engulfed the roof at the famed Notre Dame cathedra… https://t.co/9lhCD7kpYx
en,"Austin, Texas",Live coverage of the #NotreDame fire via Le Monde: https://t.co/uEn6aN9cHN
en,"Los Angeles, CA USA",Our @LAFD thoughts are with the men and women of @PompiersParis as they bravely battle towering flames at the… https://t.co/Mj3GDFHpmL
fr,"Le Mans, France","As you may be aware of, #NotreDame is burning.
#notredamedeParis needed restauration, and thus money...It is even m… https://t.co/0y0uRxTLr1"
en,"Londres, Angleterre","To donate money for #NotreDame , please go here https://t.co/aSL7rqprkw"
en,,"@BTS_AHC_FR 
@ARMYFRANCE_ 
@ProjetBtsFrance 
@BTS_AHC
@APS_CM_PR
@BangtanTrends

You all may know better who to tag… https://t.co/EHcYbAyfPh"
en,New York via East London,"A French friend of mine said ""since you always have to see the light in the dark, you may know that 16 statues were… https://t.co/HFbpi6V1U6"
en,"Lockport, NY",Live Video https://t.co/4SPTFRjj5x
pl,"Mar-a-Lago, Palm Beach, FLA","Hey @realDonaldTrump, here’s why they can’t just use a plane, dopey!! https://t.co/lPhiLZ8b3S przez @lemondefr"
en,"Erwin, TN","Please join us in prayer for the people of Paris as much of the beautiful, ancient Notre Dame cathedral lies in rui… https://t.co/Y9vi2DJqIH"
de,Burbank-Titusville-Munich,HORRIBLE https://t.co/5N4EeXuakC
en,"London, Athens, Nicosia",Devastating. https://t.co/62ktRrndUv via @Le_Figaro
fr,France,"But since you always have to see the light in the dark, you may know that 16 statues were removed from the roof fou… https://t.co/E2VDpiCE1o"
en,"Athens, Greece","Notre-Dame is more than a building.This cathedral will remain ""the House of God and the abode of men"" because this… https://t.co/MlWJ8FBDPs"
fr,tweets are my own views,#BREAKING Fire under way at Notre-Dame cathedral in Paris #TERRIBLE #RebuiltNotreDameParisForHumanity @AFP… https://t.co/XImtkQ0W1T
en,,Notre-Dame is on fire &amp; it's terrible https://t.co/3t8doLiINW
fr,"Paris, France",@Honor_FR Save Notre Dame
en,"New Jersey, USA",so Heartbreaking just reading the feed brings me to tears https://t.co/txUARmGB3I #paris #notredamedeparis #heartbreaking
en,Somewhere in Oz,"The Notre' Dame Church in Paris, FR is burning to the ground...😔😥😥at least I can say Jerry and I have been inside i… https://t.co/Iulf0J2bw7"
en,"New York, NY",To get an idea of the art that may be lost within Notre Dame: https://t.co/9WaF2Zjt9U
