language,location,message
pt,"Cidade Industrial, Curitiba","O pior n foi a destruição da ""Igreja de notre-dame"" em Paris mas sim as pessoas doarem 3 Bilhões p/ reconstruir algo material sendo q tem inúmeras pessoas passando fome e problemas de saúde. Aonde está o amor ao próximo? Ñ somos ""nós"" o templo,morada do Espírito santo?"
de,Lüneburg,Bauarbeiter versuchen das historische Bauwerk zu sichern. Derweil haben Ermittler den Grund für das Feuer von #Notre-Dame anscheinend gefunden. https://t.co/wCVmf8UdkF
en,New Hamphsire USA,The French are adamant that they will rebuild Notre Dame. But one thing you cannot rebuild is the natural patina and history. I am glad they were able to save most of the structure. But it is not the last national calamity they will face considering their current policy.
es,,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
en,"Albuquerque, NM","RT @LeeDawsonPT: Notre Dame: Our roof collapsed.
Billionaires: Omg are you okay, here's $100m.
Flint: We haven't had clean water in five years.
Billionaires: https://t.co/933MFHHX7p"
en,"Albuquerque, NM","RT @LeeDawsonPT: Notre Dame: Our roof collapsed.
Billionaires: Omg are you okay, here's $100m.
Flint: We haven't had clean water in five years.
Billionaires: https://t.co/933MFHHX7p"
en,the mitten,"“Maybe Notre Dame started from those fake cigarettes teens are smoking. You know, the juul? J-U-U-L.” 

Right, dad"
en,"Fishers, IN",https://t.co/ey5ikhWHi5
es,,"RT @ParisAMDParis: Yvon 
Chimère de Notre-Dame     Paris 1920s https://t.co/gHgZIZYqMF"
fr,Libreville,RT @ViveLaDroite: La cathédrale Notre Dame est un monument inscrit dans le patrimoine mondial de l’humanité; sa flèche est parfaitement documentée. Nos politiciens les plus « progressistes » ne pourront pas imposer leur mauvais goût  https://t.co/Jzt653eazB
en,"London, England",RT @ShogunSage: Since when was the Notre Dame worth more than people?
en,"Minneapolis, MN","RT @LeeDawsonPT: Notre Dame: Our roof collapsed.
Billionaires: Omg are you okay, here's $100m.
Flint: We haven't had clean water in five years.
Billionaires: https://t.co/933MFHHX7p"
pt,,"RT @esterjorge: a Catedral de Notre Dame recebendo MILHÕES em doações pra ser restaurada, mas as vítimas do ciclone que atingiu 3 países africanos ainda dependem de água e alimentos"
en,warwick uni/herts,"RT @abdelghany__: If two men in a world of more than 7 billion people can provide €300 million (£260.19m) to restore Notre Dame, within six hours, then there is enough money in the world to feed every mouth, shelter every family and educate every child. The failure to do so is a matter of will"
en,,"RT @LeeDawsonPT: Notre Dame: Our roof collapsed.
Billionaires: Omg are you okay, here's $100m.
Flint: We haven't had clean water in five years.
Billionaires: https://t.co/933MFHHX7p"
en,Leicester/London,"RT @LeeDawsonPT: Notre Dame: Our roof collapsed.
Billionaires: Omg are you okay, here's $100m.
Flint: We haven't had clean water in five years.
Billionaires: https://t.co/933MFHHX7p"
fr,"Loire-Atlantique, Pays de la L","RT @CocardeEtud: 📢🔴 Nous étions ce midi devant le ministère de l'Enseignement supérieur pour dénoncer les propos indécents de l' #UNEF sur #NotreDame.  STOPPONS immédiatement leur financement public !

📝Signez la pétition pour #DissolutionUNEF ➡️ https://t.co/BtDwE26m4o https://t.co/9Lx05HEOYO"
en,,"RT @JovenEuropeo: Lo realmente sorprendente es que haya tenido que suceder algo como lo de Notre-Dame para que podamos saber que, solo en 2018, fueron atacadas 875 iglesias en Francia. 875. Un número ocho veces superior al de iglesias asaltadas durante los primeros meses de la II República. 875."
en,,"RT @CatPurry9: And Jesus said unto them, ""Beware men in long robes and funny hats with strange rituals"". #Religion
https://t.co/LWpvPffOCp"
en,Beautiful California 🌊,"RT @lisa89473822: I know a lot of people will hate me for saying this, but how does $750 million dollars get raised in minutes for Notre Dame and the people in Flint, don’t have water yet?"
en,"Mobile, AL",Police official: Short-circuit likely caused Notre Dame fire https://t.co/yHBCkHMQiR
en,,"RT @NDFootball: #TBT: 1989 Fiesta Bowl

No. 1 Notre Dame takes down No. 3 West Virginia 34-21 to complete a perfect season. 

#GoIrish ☘️ https://t.co/WMG5i7T439"
en,,"RT @StefanMolyneux: “The fire started up near the roof top, while another fire started in the north bell tower...”

Notre Dame Cathedral was 'vulnerable' to fire, expert says https://t.co/GVFzi3a8jy"
fr,"Meslay-du-Maine, France","RT @MadamePeel21: « Plus de 800 millions de dons récoltés en 24h pour la reconstruction de Notre Dame »

Le Téléthon, les resto du cœur et le Sidaction:

 https://t.co/BA6aSv1ScH"
it,,RT @scenarieconomic: @Linkiesta Pinault deve qualche centinaio di milioni per evasione fiscale allo stato italiano. Complimenti per l'esempio azzeccato. https://t.co/S48buPMTnC
es,,"amigues miren que para indignarse por les niñes que se mueren de hambre no hace falta que se donen millones de euros para la reconstrucción de notre dame, les veo compartiendo muchas cosas en fb indignades y sin embargo no les veo ayudando a les mas necesitades 🤷🏼‍♀️"
en,Minnesota - Florida,How a long-standing rivalry between 2 French billionaires helped raise $340 million to rebuild Notre-Dame in 24 hours https://t.co/0rZMUaiR72 https://t.co/OmvpWKPhI3
en,"Abuja, Nigeria","RT @LopesInsights: A different geography provokes a different reaction. Notre Dame d'Alep, Syria, 1300 years of history. Who cares? https://t.co/VTSgtJlOC7"
es,No where,"Soltero apenas se dió cuenta del incendio del bosque de Chiapas, luego de spamearme dos días por lo de Notre Dame. Es la tía que se enoja sino compartes de la FAD."
fr,"Rome, Lazio",RT @VisualKameyo: Les personnes qui critiquent les dons pour Notre Dame mais qui n'ont jamais bougé leur cul pour aucune asso pour l'environnement stop mdr. Faut arrêter de tout critiquer tout le temps. Les gens donnent leur argent dans ce qu'ils veulent et tant mieux si LVMH donne 200 millions.
fr,,"RT @GBOU66: @SarahMistral_ autour tous les autres sont de circonstances quel irespect pour Notre Dame et les pompiers, comme Castaner pour l'enterrement de Arnaud Beltram

les sourires de Castaner ça nous en dit long sur vos propos contre Castaner

https://t.co/k3SQIWHWOq
https://t.co/B5C6MT8Xxv"
en,the playground,RT @kylebeshears: This picture of the cross still standing amid the ruins of Notre Dame is quite the picture of hope. https://t.co/lON2eyDPda
en,,"RT @patrickjbutler: ""If the ultra-rich can chuck in so many millions of euros for a building, then what stops them ending hunger and poverty?"": Superb @chakrabortty piece on Notre Dame philanthropy and the ""gigantic hypocrisy of austerity politics."" https://t.co/eH5DHk5BWX"
fr,"Paris, France","RT @tropical_boy: .
#NotreDame #Macron #NotreDameDeParis 

⛪️ Sérieux Manu : tu promets de reconstruire Notre Dame en 5 ans ?

Mes amis de St Barth et de St Martin me conseillent de me méfier de tes promesses à la c..
Effectivement, après avoir vu ce reportage, je ne peux pas leur donner tort. 😏 https://t.co/3GyfblMZ8m"
en,"Chicago, IL",RT @kbnoswag: The 'Notre Dame' Of Each State https://t.co/JCWHNVhKr4
fr,Libreville,"RT @fxbellamy: Nos gouvernants devraient retrouver un peu d’humilité... Notre-Dame de Paris ne nous appartient pas. Nous sommes les premiers à la voir brûler : notre seul devoir est de la restaurer, avec la patience qu’exige un chef d’œuvre absolu, pour la transmettre comme nous l’avons reçue."
en,,"RT @GiladAtzmon: Never to forgive,  never to forget...Radical rabbi says Notre Dame fire retribution for 13th-century Talmud burning | The Times of Israel https://t.co/iO8OTMg4Su"
en,"Milwaukee, Wisconsin",RT @UWMNews: #UWM student studying abroad in #Paris reacts to the #NotreDameCathedral fire via @tmj4 https://t.co/s3qtA9RY6G
es,wherever,"RT @JuanDomingoSal4: Se incendia Notre Dame.
Perdón, me equivoqué, la fotos es de Siria bombardeada por Francia hace menos de 2 años!!! https://t.co/6R5RiPrCr8"
es,Anacardos,RT @ArturoGCampos: Me gusta imaginar a gente sufriendo muchísimo por no poder colgar su foto en Notre Dame porque en ella sale con su ex y no es plan.
en,,I spit flames like Notre Dame. Here you go rappers that one’s on me
es,A Coruña/Pamplona/Washington,"RT @Xeylen: Van a usar el mapeo 3D de Notre Dame que hizo Ubisoft para Assassin's Creed Unity para reconstruir la catedral. Para que luego digan que los videojuegos no son un arte. Más de 5000 horas dedicadas a recrear fielmente un lugar, y gracias a ello podrán dejarla tal y como estaba."
es,Terra Meiga.,"@marianfraile Y no digo lo contrario, y la reacción que se ha mostrado con lo sucedido en Notre Dame, es la comprensible y la correcta, lo que no entiendo es lo otro. No entiendo que catástrofes de semejante magnitud pasen desapercibidas por delante de nuestros ojos +"
en,"London, England",RT @hzsoul1: Actually can not believe our government is raising money for the Notre Dame when a family of grenfell survivors have been kicked out their TEMPORARY home as the government can’t fund them anymore. Absolutely ridiculous.
en,,"@SecheryK Déjà il doit y avoir des règles d'urbanisme bien précis, notamment si Notre-Dame est dans un Site Particulier Remarquable ou anciennement Zone de Protection du Patrimoine Architectural Urbain et Paysager. L'Architecte des Bâtiments de France sera au taquet. Et pas que lui."
es,,RT @CNNEE: Este video captó el momento en el que colapsa la aguja de la catedral de Notre Dame por el incendio. Míralo completo aquí: https://t.co/QtksGJbA4L https://t.co/FcjgfDlmnf
en,"deep ,in a command bunker",Why the Certainty That Notre Dame Fire Was Accidental? https://t.co/Y46dfweMM9
es,Asunción - Paraguay,RT @parapapaz: 700 millones recaudados para reconstruir Notre Dame pero los niños de ÁfricHACE PUES VOS UNA COLECTA ENTONCES MARTA!!!! QUE NO COLABORAS NI CON LOS DE TECHO UN 5 MIL!!!
en,"New York, Paris, Alaska & Athens","Ignoring Mueller, quite honestly.

""Love Letter to Notre Dame Cathedral"" - Emily Monaco 
https://t.co/bMJSfwMBtY"
en,Tennessee,RT @PrestonCannon2: Awesome explanation  https://t.co/780hauE5pj
es,"Málaga, España","@Er_Richal A los franceses no los une Notre Dame, cipote, los une La France. Se llama patriotismo."
en,,"RT @WorldofCollege1: BIG 10/ACC Challenge 

Michigan vs Virginia 
Michigan St vs Florida St
Maryland vs UNC
Purdue vs Duke 
Wisconsin vs Virginia Tech 
Iowa vs Syracuse 
Ohio St vs NC St
Indiana vs Miami 
Minnesota vs Louisville 
Illinois vs Boston College 
Nebraska vs Pitt
Northwestern vs Notre Dame"
en,,RT @BuzzFeedNews: These historic photos of Notre Dame cathedral show its eventful past https://t.co/wUhAYV4H0Y https://t.co/ZSXstZCrXH
pt,Joinville,"RT @gerdwenzel: Franceses injuriados com a repentina generosidade seletiva dos bilionários. ""Victor Hugo agradece aos generosos doadores dispostos a salvar Notre-Dame e propõe que eles façam o mesmo com os Miseráveis"" disse o filósofo e romancista Olivier Pourriol.  https://t.co/sC1sEyw7Uj"
es,Argentina,"RT @_SirMex: Tragedias de esta semana:
-Notre Dame
-La barba de Jason Momoa"
es,Argentina,"RT @_SirMex: Tragedias de esta semana:
-Notre Dame
-La barba de Jason Momoa"
en,"Riyadh, Kingdom of Saudi Arabia","RT @Watheq25: Masjid AlAqsa is 128 years older than Notre Dame, one of Islams holiest sites, and is literally under attack all the time. It was burning the same night the Cathedral, but no one gives a shit cause it's in Palestine. https://t.co/PDowTy3Kor"
th,,"RT @sugardaddixx: ล่าสุด François-henri pinault มหาเศรษฐีและเจ้าของแบรนด์ดังระดับโลกอย่าง Gucci และ YSL 
ได้ทำการบริจาคเงินจำนวน 1ร้อยล้านยูโร (หรือคิดเป็น3พันล้านบาทไทย) 
เพื่อสนับสนุนการซ่อมแซ่มมหาวิหาร Notre Dame อันเป็นสัญลักษณ์สำคัญของกรุงปารีส ประเทศฝรั่งเศส
🙏🙏🙏
#NotreDame #Paris https://t.co/TBEeV8wt5M"
en,Chicago,RT @cashbonez: We now have the unique opportunity to rebuild Notre Dame better than it was before by including a coworking space and a media hub into the new design
en,"San Diego, CA","RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
es,"Puebla, México",Assassin’s Creed Unity se une a la reconstrucción de Notre Dame https://t.co/xHlDdYWfym
en,Canada,"RT @yashar: The rebuild of Notre Dame will be well funded. 

In the past month, three historically black churches in Louisiana were destroyed by a racist arsonist. He has been charged with hate crimes, but these churches need your help. Please join me in donating https://t.co/gj1BcNsGpu"
en,,Ethiopian cross offered by Haile Selassie survives Notre-Dame fire | Africanews https://t.co/7pmWW5GImc
en,Arizona,"RT @BellaLack: Deeply sad about Notre Dame, but shocked at the hypocrisy of humanity. 

We destroy over 150 acres of rainforest every minute and do not give it a second thought, yet fall into mourning at the loss of a building. https://t.co/JgRkrYbQFM"
